id_acidente,cadlogA,nomeA,cadlogB,nomeB,alt_num,referencia,data,hora,CodigoAcidente,dp,bo,automovel,moto,onibus,caminhao,bicicleta,onibus_fretado,onibus_urbano,microonibus,caminhonete,carroca,outros,sem_informacao,ferida,obito,det,distrito,princ_a,princ_b,TipoAcidente,latitude,longitude,geocoding,obstaculo,observacao,ocorrenciaPolicial
D021802470,12243,LUIS GOMES DE QUEVEDO, RUA CABO ,     ,,1,               ,25/02/2018,08:44,com vítima,90 ,1954  ,0,0,0,0,0,0,0,0,1,0,0,0,2,0,CN2,92,12243,,Choque,-23.5028,-46.5674,,AR,,
D021802471,15626,PAULA FERREIRA, AV ,     ,,295,               ,08/02/2018,07:35,com vítima,28 ,635   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NO2,29,15626,,Colisão traseira,-23.5015,-46.6999,,,,
D021802474,22517,EUZEBIO COGHI, RUA,     ,,10,               ,10/02/2018,13:50,atropelamento,25 ,539   ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,SU4,55,22517,,Atropelamento,-23.8242,-46.7275,,,,
D021802478,03265,BERNARDA LUIZ, RUA,11944,LIVI, RUA,0,               ,07/02/2018,07:40,com vítima,14 ,37    ,2,0,0,0,0,0,0,0,0,0,0,0,1,0,OE4,2 ,03265,3983,Colisão frontal,-23.5464,-46.7005,,,,
D021802484,67222,BOICUCANGA, RUA,     ,,346,               ,08/02/2018,14:00,atropelamento,20 ,2193  ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,81,67222,,Atropelamento,-23.4512,-46.6091,,,,
D021802489,17135,RIO DAS PEDRAS, AV ,     ,,588,               ,22/02/2018,23:53,com vítima,41 ,1797  ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,SE1,4 ,17135,,Sem Informação,-23.5623,-46.5153,,,,
D021802494,03509,BELMIRA MARIN, AV  DONA ,     ,,652,               ,23/02/2018,06:01,com vítima,101,900039,1,1,0,0,0,0,0,0,0,0,0,0,2,0,SU4,30,03509,,Colisão traseira,-23.7361,-46.6939,,,,
D021802495,13417,MARINA, AV  STA  ,     ,,1293,               ,23/02/2018,12:43,com vítima,07 ,567   ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NO2,6 ,13417,,Queda moto/bicicleta,-23.5134,-46.6918,,,,
D021802496,09004,IGARATA, RUA,09660,ITUVERAVA, RUA,0,               ,01/02/2018,08:00,com vítima,29 ,635   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,93,09004,9660,Choque,-23.586,-46.5846,,PO,,
D021802500,25252,TRES CORACOES, RUA,     ,,100,               ,03/02/2018,18:30,atropelamento,85 ,698   ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,SU4,30,25252,,Atropelamento,-23.7716,-46.6781,,,,
D021802505,20910,NILO FLEURY DA SILVEIRA, RUA,     ,,321,               ,11/02/2018,11:37,com vítima,25 ,546   ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,SU4,55,20910,,Colisão transversal,-23.8359,-46.7253,,,,
D021802507,49389,EDUARDO SABINO DE OLIVEIRA, AV ,     ,,45,               ,09/02/2018,16:20,com vítima,22 ,572   ,1,0,0,0,1,0,0,0,0,0,0,0,1,0,LE2,44,49389,,Colisão,-23.4822,-46.4328,,,,
D021802509,05618,CURSINO, AV  DO ,     ,,2836,               ,08/02/2018,12:55,atropelamento,16 ,389   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SU1,27,05618,,Atropelamento,-23.6262,-46.6189,,,,
D021802510,00249,APARAO, RUA,04061,CAMUCA, RUA,0,               ,26/02/2018,07:30,com vítima,34 ,563   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,OE3,94,00249,4061,Colisão transversal,-23.5879,-46.7256,,,,
D021802513,13133,MARIA AMALIA LOPES AZEVEDO, RUA,     ,,700,               ,12/02/2018,23:00,com vítima,20 ,1350  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,CN2,81,13133,,Colisão,-23.4562,-46.5938,,,,
D021802516,17195,RIVIERA, ES  DA ,     ,,2500,               ,11/02/2018,20:00,com vítima,100,757   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SO3,46,17195,,Colisão traseira,-23.7047,-46.7421,,,,
D021802519,75884,JOSE DE MOSSAMEDES, RUA S    ,     ,,100,               ,09/02/2018,07:00,com vítima,68 ,480   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,LE4,96,75884,,Colisão transversal,-23.5293,-46.4093,,,,
D021802529,14710,MERCES, RUA NSRA  DAS,     ,,415,               ,16/02/2018,07:30,com vítima,26 ,1164  ,0,1,0,0,0,0,0,0,0,0,0,1,2,0,SU1,68,14710,,Colisão,-23.6214,-46.6077,,,,
D021802530,09214,INOCENTES, RUA DOS,     ,,155,               ,02/02/2018,15:30,com vítima,102,254   ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,SO3,79,09214,,Choque,-23.6714,-46.7135,,OU,,
D021802531,19708,VILA EMA, AV ,     ,,1800,               ,01/02/2018,06:00,com vítima,42 ,243   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SE1,72,19708,,Colisão transversal,-23.5805,-46.5573,,,,
D021802532,64141,ESTRELA DA NOITE, AV ,70665,CANINANA, RUA,0,               ,07/02/2018,12:00,com vítima,59 ,392   ,0,0,0,0,1,0,0,0,1,0,0,0,2,0,LE2,44,64141,70665,Colisão lateral,-23.4931,-46.411,,,,
D021802542,06927,HARRY DANHENBERG, RUA,     ,,685,               ,25/02/2018,03:05,com vítima,53 ,1136  ,2,0,0,0,0,0,0,0,0,0,0,0,2,0,SE3,57,06927,,Choque,-23.5574,-46.4653,,VE,,
D021802545,09044,RAGUEB CHOHFI, AV ,     ,,5456,               ,03/02/2018,03:56,com vítima,54 ,1063  ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SE3,33,09044,,Choque,-23.5952,-46.4339,,DE,,
D021802550,13161,MARIA BAUMANN MENDONCA, RUA,01801,ANTONIO MOURA ANDRADE, RUA,0,               ,25/02/2018,13:40,com vítima,32 ,1427  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,LE4,37,01801,13161,Colisão lateral,-23.5327,-46.4423,,,,
D021802559,13357,MARIA COELHO AGUIAR, AV ,     ,,50,               ,08/02/2018,08:40,com vítima,92 ,1351  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SO3,46,13357,,Colisão lateral,-23.6471,-46.7309,,,,
D021802563,13195,MARIA CURSI, AV ,     ,,874,               ,24/02/2018,23:00,com vítima,49 ,1878  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SE3,73,13195,,Colisão lateral,-23.5966,-46.4751,,,,
D021802566,02284,ARNALDO VALLARDI PORTILHO, RUA,     ,,145,               ,02/02/2018,10:16,atropelamento,10 ,945   ,1,0,0,0,0,0,0,0,0,0,0,0,2,0,LE1,59,02284,,Atropelamento,-23.5279,-46.5493,,,,
D021802567,48873,GRAMOSA, RUA BR    DE ,     ,,10,               ,05/02/2018,15:16,atropelamento,64 ,694   ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,LE4,25,48873,,Atropelamento,-23.568,-46.4127,,,,
D021802572,09806,PIRES DO RIO, AV ,     ,,2801,               ,11/02/2018,17:55,com vítima,32 ,965   ,0,1,0,0,0,0,0,0,0,0,0,0,1,1,LE4,37,09806,,Queda moto/bicicleta,-23.5275,-46.4469,,,,
D021802573,19708,VILA EMA, AV ,     ,,610,               ,20/02/2018,18:15,atropelamento,56 ,1088  ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,1 ,19708,,Atropelamento,-23.5793,-46.5702,,,,
D021802580,16826,RAIMUNDO, RUA S    ,     ,,2125,               ,05/02/2018,01:34,com vítima,42 ,727   ,1,0,0,1,0,0,0,0,0,0,0,0,0,1,SE1,93,16826,,Colisão traseira,-23.6061,-46.566,,,,
D021802581,02213,ARIZONA, RUA,     ,,1010,               ,22/02/2018,07:20,com vítima,96 ,485   ,1,1,0,0,0,0,0,0,0,0,0,0,2,0,SO1,35,02213,,Choque,-23.6118,-46.6907,,VE,,
D021802582,02305,ARPUI, RUA,04577,CASTRO PEREIRA, RUA PROF ,0,               ,06/02/2018,10:38,com vítima,13 ,1032  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,CN1,21,04577,19379,Colisão lateral,-23.5067,-46.6542,,,,
D021802583,16838,RAIMUNDO PEREIRA DE MAGAL., AV ,     ,,17996,               ,23/02/2018,08:30,com vítima,46 ,725   ,2,0,0,0,0,0,0,0,0,0,0,0,1,0,NO3,61,16838,,Colisão traseira,-23.4019,-46.7274,,,,
D021802590,37632,ERNESTO SOUZA CRUZ, AV ,     ,,1348,               ,17/02/2018,22:00,atropelamento,64 ,1289  ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,LE4,37,37632,,Atropelamento,-23.5267,-46.465,,,,
D021802592,66659,GASPAR GUTERRES, RUA,     ,,161,               ,04/02/2018,15:38,com vítima,53 ,714   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SE3,57,66659,,Choque,-23.5765,-46.4837,,VE,,
D021802594,02673,AZEVEDO SOARES, RUA,     ,,2147,               ,05/02/2018,13:45,atropelamento,30 ,426   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,80,02673,,Atropelamento,-23.5464,-46.5553,,,,
D021802598,43405,IGUATEMI, ES ,     ,,1100,               ,24/02/2018,06:00,com vítima,54 ,1088  ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,LE4,47,43405,,Queda moto/bicicleta,-23.5847,-46.4147,,,,
D021802600,13014,MARGINAL DO RIO PINHEIROS (SYL, AV ,     ,,1000,               ,20/02/2018,11:00,com vítima,46 ,709   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,PB ,83,13014,,Colisão traseira,-23.6364,-46.7228,,,,
D021802601,19074,TOME DE SOUZA, RUA,     ,,164,               ,03/02/2018,13:30,com vítima,07 ,538   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NO1,48,19074,,Colisão lateral,-23.5253,-46.7078,,,,
D021802605,09276,IPIRANGA, AV ,02115,ARAUJO, RUA,0,               ,20/02/2018,17:25,com vítima,03 ,799   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,CN3,66,02115,9276,Colisão frontal,-23.5458,-46.6446,,,,
D021802606,06450,EMILIO CARLOS, AV  DEP  ,     ,,2550,               ,08/02/2018,18:30,com vítima,40 ,522   ,0,1,0,1,0,0,0,0,0,0,0,0,1,0,CN1,50,06450,,Colisão lateral,-23.4844,-46.6742,,,,
D021802609,08000,GIOVANNI GRONCHI, AV ,     ,,3757,               ,16/02/2018,08:38,atropelamento,89 ,1565  ,0,1,0,0,0,0,0,0,0,0,0,0,2,0,SO2,83,08000,,Atropelamento,-23.6132,-46.7302,,,,
D021802614,19931,WASHINGTON LUIS, AV ,     ,,1242,               ,19/02/2018,14:30,com vítima,11 ,1849  ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,SU3,16,19931,,Queda moto/bicicleta,-23.656,-46.6938,,,,
D021802618,02497,AUGUSTA, RUA,     ,,837,               ,02/02/2018,18:05,com vítima,04 ,981   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,OE1,26,02497,,Colisão lateral,-23.5529,-46.6547,,,,
D021802621,00911,JOSE FUGULIN, RUA,     ,,25,               ,11/02/2018,19:30,com vítima,80 ,1139  ,0,2,0,0,0,0,0,0,0,0,0,0,2,0,SU3,16,00911,,Colisão,-23.6844,-46.6735,,,,
D021802625,15372,PAMPLONA, RUA,     ,,1488,               ,28/02/2018,14:21,atropelamento,78 ,1815  ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,SO1,45,15372,,Atropelamento,-23.5693,-46.6592,,,,
D021802628,08070,GOIAS, AV  DUQSA DE ,12214,PAULO BOURROUL, RUA,0,               ,19/02/2018,09:45,com vítima,34 ,900006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SO2,54,08070,12214,Colisão transversal,-23.6095,-46.7035,,,,
D021802634,15331,PALANQUE, RUA,     ,,100,               ,20/02/2018,16:30,atropelamento,54 ,829   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,LE2,84,15331,,Atropelamento,-23.4996,-46.4257,,,,
D021802637,12436,MACEDO SOARES, AV  EMB  ,     ,,10001,               ,06/02/2018,17:30,com vítima,07 ,1028  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,TT ,88,29772,,Colisão,-23.5197,-46.7455,,,,
D021802638,01427,ANHANGUERA, RUA,     ,,1,               ,09/02/2018,06:20,com vítima,23 ,692   ,2,0,0,0,0,0,0,0,0,0,0,0,3,0,NO1,69,01427,,Colisão transversal,-23.528,-46.6524,,,,
D021802644,02455,ATALIBA LEONEL, AV  GAL  ,     ,,93,               ,16/02/2018,11:15,com vítima,13 ,1313  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,CN2,70,02455,,Colisão transversal,-23.5073,-46.6252,,,,
D021802658,64575,LEONIDAS FERREIRA, RUA ENG  ,     ,,203,               ,12/02/2018,23:06,com vítima,42 ,900   ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,SE1,72,64575,,Queda moto/bicicleta,-23.5837,-46.5381,,,,
D021802661,14700,ESCOLA POLITECNICA, AV ,     ,,4933,               ,02/02/2018,12:00,com vítima,51 ,357   ,1,0,0,0,1,0,0,0,0,0,0,0,1,0,OE2,67,14700,,Colisão,-23.5752,-46.7647,,,,
D021802662,06361,ELISIO TEIXEIRA LEITE, AV ,     ,,7461,               ,21/02/2018,16:13,com vítima,74 ,830   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NO3,42,06361,,Colisão lateral,-23.4365,-46.7172,,,,
D021802664,04644,CAVALHEIRO, RUA,08082,GOMES CARDIM, RUA,0,               ,11/02/2018,12:19,com vítima,08 ,900   ,2,0,0,0,0,0,0,0,0,0,0,0,1,0,LE1,10,04644,8082,Colisão transversal,-23.5424,-46.6138,,,,
D021802671,73850,JOSE GOMES DE ALMEIDA, RUA,     ,,21,               ,16/02/2018,11:13,atropelamento,42 ,351   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,72,73850,,Atropelamento,-23.5827,-46.5371,,,,
D021802680,14196,MONTEMAGNO, AV ,     ,,1523,               ,21/02/2018,12:00,com vítima,29 ,371   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SE1,85,14196,,Outros,-23.5707,-46.5499,,,,
D021802683,77330,CARLOS BASTOS ARANHA, RUA DR   ,     ,,100,               ,19/02/2018,07:15,com vítima,73 ,1734  ,0,2,0,0,0,0,0,0,0,0,0,0,2,0,CN2,39,77330,,Colisão,-23.4628,-46.581,,,,
D021802687,13995,MINERIOS ATOMICOS, RUA,17135,RIO DAS PEDRAS, AV ,0,               ,22/02/2018,19:30,com vítima,41 ,1790  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SE1,4 ,13995,17135,Colisão transversal,-23.5705,-46.5065,,,,
D021802688,02181,ARICANDUVA, AV ,     ,,1710,               ,03/02/2018,19:40,com vítima,21 ,992   ,0,0,0,0,1,0,0,0,0,0,0,0,1,0,SE3,20,02181,,Sem Informação,-23.5432,-46.5321,,,,
D021802694,25242,ALLPAC, RUA,     ,,13,               ,05/02/2018,18:11,atropelamento,46 ,901   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NO3,95,25242,,Atropelamento,-23.4834,-46.765,,,,
D021802697,46936,JACU-PESSEGO/NOVA TRABALHADORE, AV ,     ,,2700,               ,15/02/2018,06:07,com vítima,53 ,952   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,LE2,87,46936,,Colisão transversal,-23.5092,-46.4569,,,,
D021802701,19708,VILA EMA, AV ,09888,JAMES STOLZ, RUA,0,               ,05/02/2018,13:09,com vítima,42 ,277   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SE1,72,09888,19708,Colisão frontal,-23.5855,-46.545,,,,
D021802704,13605,MARTINELLI, AV  COMEN,     ,,144,               ,20/02/2018,01:30,com vítima,07 ,900042,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NO2,6 ,13605,,Queda moto/bicicleta,-23.5127,-46.6902,,,,
D021802708,20804,LUIS MATEUS (GUAIANAZES), RUA,     ,,2558,               ,09/02/2018,13:30,com vítima,103,495   ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,LE4,31,20804,,Queda moto/bicicleta,-23.5543,-46.4244,,,,
D021802715,00852,ALVARENGA, ES  DO ,     ,,3878,               ,26/02/2018,15:50,atropelamento,98 ,1503  ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,SU3,58,00852,,Atropelamento,-23.7007,-46.6453,,,,
D021802716,06238,NACOES UNIDAS, AV  DAS,     ,,17955,               ,16/02/2018,09:14,com vítima,11 ,1850  ,0,1,0,0,0,0,0,0,0,0,0,1,1,0,PB ,71,13014,,Colisão traseira,-23.6501,-46.7233,,,,
D021802722,14806,NOVE DE JULHO, RUA,     ,,3147,               ,19/02/2018,19:23,atropelamento,78 ,1541  ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,SO2,71,14806,,Atropelamento,-23.6478,-46.6938,,,,
D021802723,13014,MARGINAL DO RIO PINHEIROS (SYL, AV ,     ,,0,PX ITAPAIUNA   ,01/02/2018,19:40,com vítima,89 ,1067  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,PB ,83,13014,,Colisão,-23.6406,-46.7261,,,,
D021802724,15270,PACAEMBU, AV ,     ,,820,               ,09/02/2018,15:20,com vítima,23 ,709   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NO1,69,15270,,Colisão,-23.5332,-46.6615,,,,
D021802725,07488,FRANCISCO MARENGO, RUA,07783,GARIMPOS, RUA,0,               ,23/02/2018,15:15,com vítima,30 ,885   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SE2,80,07488,7783,Colisão,-23.5392,-46.5594,,,,
D021802736,05606,CUPECE, AV ,     ,,3360,               ,04/02/2018,06:03,atropelamento,43 ,888   ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,SU3,22,05606,,Atropelamento,-23.668,-46.6512,,,,
D021802738,12716,MANUEL GAYA, RUA,13133,MARIA AMALIA LOPES AZEVEDO, RUA,0,               ,24/02/2018,13:00,com vítima,20 ,1655  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,CN2,81,12716,13133,Colisão lateral,-23.4582,-46.6074,,,,
D021802743,16119,PERNAMBUCO, RUA,     ,,205,               ,02/02/2018,19:50,com vítima,49 ,886   ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,OE1,26,16119,,Queda ocupante dentro,-23.5421,-46.6617,,,,
D021802748,06238,NACOES UNIDAS, AV  DAS,12326,JUSCELINO KUBITSCHEK, AV  PRES ,0,               ,26/02/2018,11:20,com vítima,15 ,735   ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,PB ,35,06238,12326,Colisão,-23.5897,-46.6909,,,,
D021802750,22555,JOSE PINHEIRO BORGES, AV ,     ,,100,               ,07/02/2018,23:30,atropelamento,65 ,451   ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,LE3,5 ,22555,,Atropelamento,-23.5413,-46.4814,,,,
D021802752,18828,TERENAS, RUA,15304,PAES DE BARROS, AV ,0,               ,08/02/2018,12:30,com vítima,57 ,503   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SE2,53,15304,18828,Colisão transversal,-23.5692,-46.5875,,,,
D021802755,14741,MIGUEL DE CASTRO, AV ,     ,,88,               ,08/02/2018,09:56,com vítima,87 ,458   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NO3,63,14741,,Colisão transversal,-23.4828,-46.7222,,,,
D021802758,13133,MARIA AMALIA LOPES AZEVEDO, RUA,     ,,2354,               ,05/02/2018,07:40,com vítima,20 ,1084  ,2,0,0,0,0,0,0,0,1,0,0,0,2,0,CN2,81,13133,,Colisão traseira,-23.4561,-46.5929,,,,
D021802759,06238,NACOES UNIDAS, AV  DAS,     ,,11711,               ,14/02/2018,08:28,com vítima,96 ,1302  ,0,0,2,0,0,0,0,0,0,0,0,0,15,0,PB ,35,13014,,Colisão traseira,-23.6055,-46.6965,,,,
D021802761,07836,GASTAO VIDIGAL, AV  DR   ,     ,,2351,               ,07/02/2018,07:40,com vítima,91 ,844   ,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NO1,88,07836,,Sem Informação,-23.5212,-46.7407,,,,
D021802765,09895,JANDAIA, RUA,     ,,18,               ,28/02/2018,09:19,com vítima,05 ,819   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,CN3,66,09895,,Colisão,-23.5535,-46.6369,,,,
D021802768,04285,CARLOS TEIXEIRA DE CARVALHO, RUA SEN  ,     ,,300,               ,07/02/2018,12:42,atropelamento,06 ,450   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU1,49,04285,,Atropelamento,-23.5685,-46.6239,,,,
D021802777,09224,VITORINO FREIRE, AV  SEN  ,     ,,570,               ,09/02/2018,08:29,atropelamento,98 ,1030  ,0,0,2,0,0,0,0,0,0,0,0,0,4,0,SU3,22,09224,,Atropelamento,-23.6889,-46.6347,,,,
D021802786,05618,CURSINO, AV  DO ,     ,,3670,               ,10/02/2018,12:00,atropelamento,26 ,412   ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,SU1,27,05618,,Atropelamento,-23.6331,-46.6162,,,,
D021802788,19083,TOPAZIO, RUA,     ,,701,               ,16/02/2018,06:40,com vítima,06 ,545   ,1,0,0,0,1,0,0,0,0,0,0,0,1,0,SU1,90,19083,,Colisão frontal,-23.5759,-46.635,,,,
D021802791,12502,MAGALHAES DE CASTRO, AV ,     ,,1580,               ,03/02/2018,00:20,com vítima,51 ,1017  ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,PB ,12,13014,,Choque,-23.5705,-46.7023,,GR,,
D021802793,08367,GUARAPIRANGA, AV ,     ,,3109,               ,16/02/2018,09:36,atropelamento,102,515   ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO3,46,08367,,Atropelamento,-23.6848,-46.7478,,,,
D021802798,11350,ALEXANDRE DUMAS, RUA,     ,,1161,               ,20/02/2018,12:07,com vítima,11 ,1847  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SO2,71,11350,,Colisão lateral,-23.6328,-46.7021,,,,
D021802801,29992,JOAO DA CUNHA, RUA PDE  ,     ,,397,               ,24/02/2018,17:00,atropelamento,75 ,546   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,OE2,65,29992,,Atropelamento,-23.6009,-46.7941,,,,
D021802805,34128,JOAO DE LUCA, AV  VER  ,     ,,1300,               ,14/02/2018,02:00,atropelamento,43 ,608   ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,SU3,22,34128,,Atropelamento,-23.6544,-46.6668,,,,
D021802806,28174,SEBASTIAN BACH, RUA,     ,,468,               ,02/02/2018,18:06,com vítima,90 ,1100  ,0,1,0,1,0,0,0,0,0,0,0,0,1,0,CN2,92,28174,,Colisão,-23.4971,-46.5688,,,,
D021802809,00185,ADELINO, RUA PDE  ,     ,,1520,               ,27/02/2018,22:45,atropelamento,30 ,1271  ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,SE2,80,00185,,Atropelamento,-23.5427,-46.5797,,,CRIAR HORA,
D021802810,04933,CIDADE JARDIM, AV ,     ,,983,               ,22/02/2018,07:24,com vítima,15 ,1629  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,OE1,35,04933,,Colisão lateral,-23.585,-46.6883,,,,
D021802814,37269,JARDIM TAMOIO, RUA,     ,,1593,               ,25/02/2018,07:05,com vítima,103,1417  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,LE4,47,37269,,Colisão,-23.5532,-46.432,,,,
D021802817,06810,EUSEBIO STEVAUX, AV  ENG  ,     ,,2260,               ,05/02/2018,07:40,com vítima,99 ,286   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SU3,16,06810,,Colisão lateral,-23.6784,-46.6933,,,,
D021802818,16463,POMPEIA, AV ,     ,,50,               ,09/02/2018,16:50,com vítima,23 ,1042  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NO1,6 ,16463,,Colisão lateral,-23.5256,-46.6817,,,,
D021802819,04502,CARRAO, AV  CONS ,     ,,556,               ,16/02/2018,08:30,atropelamento,30 ,572   ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,SE1,20,04502,,Atropelamento,-23.5392,-46.5525,,,,
D021802821,35449,BANDEIRANTES, VIA DOS,     ,,26000,               ,17/02/2018,23:45,atropelamento,46 ,1185  ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,RV1,61,35449,,Atropelamento,-23.4154,-46.7648,,,,
D021802823,25957,ARICANDUVA, PTE,     ,,1,               ,22/02/2018,19:10,com vítima,10 ,1550  ,3,0,0,0,0,0,0,0,0,0,0,1,1,0,TT ,89,25957,,Colisão traseira,-23.5221,-46.5587,,,,
D021802826,30579,GAJE, PCA,     ,,100,               ,08/02/2018,11:00,atropelamento,24 ,1694  ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,LE3,18,30579,,Atropelamento,-23.4986,-46.5198,,,,
D021802828,12877,MARAPES, RUA DOS,     ,,52,               ,05/02/2018,10:30,com vítima,97 ,632   ,0,1,0,0,0,0,0,0,0,0,0,1,1,0,SU2,38,12877,,Colisão,-23.6531,-46.6481,,,,
D021802832,63090,BANDEIRA DE ARACAMBI, RUA,     ,,100,               ,07/02/2018,14:00,com vítima,55 ,327   ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,SE3,75,63090,,Queda moto/bicicleta,-23.6312,-46.4585,,,,
D021802833,09276,IPIRANGA, AV ,     ,,818,               ,02/02/2018,05:10,atropelamento,03 ,545   ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,CN3,66,09276,,Atropelamento,-23.5419,-46.64,,,,
D021802834,17195,RIVIERA, ES  DA ,     ,,2200,               ,12/02/2018,02:58,com vítima,100,1356  ,0,1,0,0,0,0,0,0,1,0,0,0,1,0,SO3,46,17195,,Colisão,-23.7044,-46.7423,,,,
D021802838,14576,NICOLAU DE SOUSA QUEIROS, RUA DR   ,     ,,520,               ,01/02/2018,14:00,com vítima,06 ,442   ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SU1,90,14576,,Colisão frontal,-23.5762,-46.6353,,,,
D021802840,19884,VOLUNTARIOS DA PATRIA, RUA,     ,,4000,               ,08/02/2018,05:40,com vítima,20 ,1241  ,1,0,0,0,0,0,0,0,0,0,0,1,1,0,CN2,70,19884,,Colisão lateral,-23.4843,-46.6297,,,,
D021802842,33015,SADAMU INOUE, AV ,     ,,5000,               ,05/02/2018,06:20,com vítima,25 ,533   ,0,1,0,0,0,0,0,0,0,0,0,1,1,0,SU4,55,33015,,Colisão lateral,-23.8108,-46.7363,,,,
D021802843,05513,CRISTINA TOMAS, RUA,     ,,183,               ,26/02/2018,07:20,com vítima,02 ,1413  ,0,1,0,0,0,0,0,0,0,0,0,1,1,0,CN1,9 ,05513,,Colisão traseira,-23.5194,-46.6454,,,,
D021802844,15507,TEOTONIO VILELA, AV  SEN  ,     ,,1991,               ,13/02/2018,11:33,com vítima,48 ,680   ,0,1,0,0,0,0,0,0,1,0,0,0,1,0,SU4,23,15507,,Colisão lateral,-23.7186,-46.6983,,,,
D021802847,11909,LINNEU GOMES, PCA COMTE,     ,,50,               ,26/02/2018,13:45,com vítima,02 ,2083  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,SU2,15,11909,,Colisão traseira,-23.6258,-46.6605,,,,
